2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000500134  Cikampek 20210105EPJ5190000  0694220002  	177000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100197  SUBANG 20210105EPJ0699608  0401070303  	4664500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000500134  Cikampek 20210105EPJ0545500  0706220002  	562500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100196  KALIJATI 20210105EPJ0698109  0201070303  	433500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0857300  0518220002  	4184500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0257000  0537220002  	2864000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885023100197  SUBANG 20210105EPJ0700208  0601223402  	3039000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210105EPJ0706004  1701070103  	32215000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100197  SUBANG 20210105EPJ0614808  0401070303  	1597000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210105EPJ0923804  1901070203  	7400500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000500134  Cikampek 20210105EPJ0264400  0732220002  	447500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0424400  0133220002  	4723000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210105EPJ0615004  2701070103  	2047500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210105EPJ0974204  2101070203  	13015000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885023100199  KERTAJATI 20210105EPJ0701106  0401223302  	830500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885023100197  SUBANG 20210105EPJ0614808  0401223402  	1734500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0817300  0037140002  	10291500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0804400  0213220002  	7389500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210105EPJ0700804  1901070103  	24746500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000500134  Cikampek 20210105EPJ5190400  0698220002  	534500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100197  SUBANG 20210105EPJ0698008  0201070303  	1744000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0427000  0004220002  	10362500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0244700  0146140002  	28247500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0804100  0514140002  	31828500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0424000  0644220002  	6978000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0807000  0487220002  	10032000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0817200  0742220002  	7543000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100199  KERTAJATI 20210105EPJ0365406  0201070203  	3199000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210105EPJ0702604  2501070103  	3094000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100199  KERTAJATI 20210105EPJ0974106  0401070203  	1258000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100200  SUMBERJAYA 20210105EPJ0364805  1001070203  	600500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100199  KERTAJATI 20210105EPJ0705306  0201070203  	744000
2021-01-06	KR OTOMATIS 06/01/2021 15:07/1 FLAZZ 885000500134  Cikampek 20210106EPJ0545500  0707060002  	941500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100200  SUMBERJAYA 20210105EPJ0614505  1001070203  	540500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885023100198  CIKEDUNG 20210105EPJ0972807  0201223302  	1329000
2021-01-06	KR OTOMATIS 06/01/2021 15:07/1 FLAZZ 885000500134  Cikampek 20210106EPJ5190300  0726060002  	765000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0817300  0038220002  	6705500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000500134  Cikampek 20210105EPJ0428000  0716220002  	624500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885023100196  KALIJATI 20210105EPJ0698109  0201223502  	479000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885023100196  KALIJATI 20210105EPJ0698609  0401223502  	2004500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885023100201  PALIMANAN 20210105EPJ0706004  1701223202  	35223000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0857900  0773220002  	2938000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/2 FLAZZ 885023100200  SUMBERJAYA 20210105EPJ0364805  1001223302  	630500
2021-01-06	KR OTOMATIS 06/01/2021 15:07/1 FLAZZ 885000500134  Cikampek 20210106EPJ0428000  0717060002  	2200000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210105EPJ0803600  0046220002  	1818500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100200  SUMBERJAYA 20210105EPJ0973905  0801070203  	1180500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100197  SUBANG 20210105EPJ0700208  0601070303  	1287500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100199  KERTAJATI 20210105EPJ0701106  0401070203  	277000
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100196  KALIJATI 20210105EPJ0699409  0201070303  	2847500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100198  CIKEDUNG 20210105EPJ0923307  0201070203  	758500
2021-01-05	KR OTOMATIS 06/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210105EPJ0616504  2301070103  	15118000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0803600  0047060002  	1110000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0857900  0774060002  	2502500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0804400  0214060002  	4998500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000500134  Cikampek 20210106EPJ5190200  0033060002  	1420000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/2 FLAZZ 885000500134  Cikampek 20210106EPJ0428000  0718140002  	1016000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0701004  2301143101  	11823500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100196  KALIJATI 20210106EPJ0699409  0201143301  	4338000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0973905  0801143201  	1687000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0424400  0134060002  	2632000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100198  CIKEDUNG 20210106EPJ0973007  0401143201  	1699500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0617800  0359060002  	18786000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000500134  Cikampek 20210106EPJ0264400  0733060002  	931500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100198  CIKEDUNG 20210106EPJ0923307  0201143201  	2372000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100196  KALIJATI 20210106EPJ0698109  0201143301  	1083500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0807000  0488060002  	10444000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/2 FLAZZ 885000500134  Cikampek 20210106EPJ0545500  0708140002  	895500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0257000  0538060002  	2159000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000500134  Cikampek 20210106EPJ5190400  0699060002  	1022000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0702704  2101143101  	20385500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0923804  1901143101  	2776000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0616504  2301143101  	14498000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000500134  Cikampek 20210106EPJ5190000  0695060002  	606000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0974204  2101143201  	8628500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0804100  0516060002  	21226000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0424000  0645060002  	5189000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817400  0058060002  	13300500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0364805  1001143201  	743500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100196  KALIJATI 20210106EPJ0616309  0401143301  	1271000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0615004  2701143101  	4596000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100197  SUBANG 20210106EPJ0698008  0201143301  	3981500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/2 FLAZZ 885000500134  Cikampek 20210106EPJ5190400  0700140002  	499000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100199  KERTAJATI 20210106EPJ0974106  0401143201  	2893500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0700804  1901143101  	24204000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100197  SUBANG 20210106EPJ0699608  0401143301  	5065500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0857300  0519060002  	2358500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100198  CIKEDUNG 20210106EPJ0946207  0401143201  	1017000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0614505  1001143201  	990000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0702604  2501143101  	7247500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817100  0717060002  	1965500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0705804  2501143101  	8421500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000500134  Cikampek 20210106EPJ0264800  0723060002  	1408500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100199  KERTAJATI 20210106EPJ0365406  0201143201  	6422000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100197  SUBANG 20210106EPJ0703508  0601143301  	2245500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100201  PALIMANAN 20210106EPJ0706004  1701143101  	33791000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100196  KALIJATI 20210106EPJ0698609  0401143301  	2891000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100197  SUBANG 20210106EPJ0614808  0401143301  	2589500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0973405  0801143201  	2875000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0244700  0148060002  	19712000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0427000  0005060002  	13550500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817300  0039060002  	4151000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100199  KERTAJATI 20210106EPJ0705306  0201143201  	1461000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100197  SUBANG 20210106EPJ0700208  0601143301  	2060000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0257100  0698060002  	6444500
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100199  KERTAJATI 20210106EPJ0701106  0401143201  	1622000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817200  0743060002  	4059000
2021-01-06	KR OTOMATIS 06/01/2021 23:07/1 FLAZZ 885023100198  CIKEDUNG 20210106EPJ0972807  0201143201  	1366000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/3 FLAZZ 885000500134  Cikampek 20210106EPJ5190300  0728220002  	1198000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100199  KERTAJATI 20210106EPJ0705306  0201223302  	1227000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100197  SUBANG 20210106EPJ0698008  0201223402  	4380000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0244700  0149140002  	27326000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100196  KALIJATI 20210106EPJ0699409  0201223402  	3357000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0923804  1901223202  	4369000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0973905  0801223202  	1451500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0705804  2501223202  	8543000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0427000  0006140002  	4224000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100199  KERTAJATI 20210106EPJ0974106  0401223302  	3198000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100198  CIKEDUNG 20210106EPJ0946207  0401223302  	1291000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100197  SUBANG 20210106EPJ0614808  0401223402  	1949500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100196  KALIJATI 20210106EPJ0698609  0401223402  	2646500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/3 FLAZZ 885000500134  Cikampek 20210106EPJ0264800  0725220002  	1847500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000500134  Cikampek 20210106EPJ0264800  0724140002  	2574000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0702604  2501223202  	4410000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100198  CIKEDUNG 20210106EPJ0973007  0401223302  	1856500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0701004  2301223202  	9302500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817200  0744140002  	4217000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000500134  Cikampek 20210106EPJ5190300  0727140002  	1410500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/3 FLAZZ 885000500134  Cikampek 20210106EPJ5190400  0701220002  	786500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100196  KALIJATI 20210106EPJ0616309  0401223402  	869500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0857300  0520140002  	4476500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/3 FLAZZ 885000500134  Cikampek 20210106EPJ0545500  0709220002  	932500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0257100  0699140002  	16543500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100197  SUBANG 20210106EPJ0700208  0601223402  	2901500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0807000  0489140002  	5724500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000500134  Cikampek 20210106EPJ5190200  0034140002  	2354500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0973405  0801223202  	2874500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0615004  2701223102  	4270500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0700804  1901223102  	28332500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100197  SUBANG 20210106EPJ0703508  0601223402  	2372500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0857900  0775140002  	4420500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0424000  0646140002  	3996000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817300  0040140002  	9138500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0706004  1701223202  	34293000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0614505  1001223202  	1552000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100197  SUBANG 20210106EPJ0699608  0401223402  	7194500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0364805  1001223202  	1140500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0702704  2101223202  	17885500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100199  KERTAJATI 20210106EPJ0365406  0201223302  	6683000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100198  CIKEDUNG 20210106EPJ0972807  0201223302  	1609000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0257000  0539140002  	3396500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100199  KERTAJATI 20210106EPJ0701106  0401223302  	1350500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0804100  0517140002  	31576000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817400  0059140002  	5703500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817100  0718140002  	4682500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000500134  Cikampek 20210106EPJ5190000  0696140002  	236500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0974204  2101223202  	10157500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0424400  0135140002  	1968000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/3 FLAZZ 885000500134  Cikampek 20210106EPJ5190000  0697220002  	389000
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100198  CIKEDUNG 20210106EPJ0923307  0201223302  	1986500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0804400  0215140002  	3308500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100201  PALIMANAN 20210106EPJ0616504  2301223102  	13277500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0617800  0360140002  	30501500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000500134  Cikampek 20210106EPJ0264400  0734140002  	421500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885023100196  KALIJATI 20210106EPJ0698109  0201223402  	859500
2021-01-06	KR OTOMATIS 07/01/2021 07:07/2 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0803600  0048140002  	2592000
2021-01-21	KR OTOMATIS RTGS-PT. BANK MAND BMRIIDJA/001424  LINTAS MARGA SEDAY PLMPHN PNDPTN TRX  ETOLL         BAN 	2147483647
2021-01-21	KR OTOMATIS SETORAN JEMPUTAN HPTPLM DENDA060121   	708000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0244700  0150220002  	31750000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0617800  0361220002  	30869500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000500134  Cikampek 20210106EPJ5190200  0035220002  	780000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210106EPJ0706004  1701070203  	29266000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100196  KALIJATI 20210106EPJ0698109  0201070403  	592500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817200  0745220002  	3792000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817100  0719220002  	1401500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0424000  0647220002  	6934000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100199  KERTAJATI 20210106EPJ0701106  0401070303  	411000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100198  CIKEDUNG 20210106EPJ0972807  0201070403  	542000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0804100  0518220002  	35648500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210106EPJ0616504  2301070203  	13213000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210106EPJ0702604  2501070203  	2959500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0817300  0041220002  	7283500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0804400  0216220002  	7337500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000500134  Cikampek 20210106EPJ0264400  0735220002  	340000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0424400  0136220002  	6359000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100197  SUBANG 20210106EPJ0699608  0401070403  	4478000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0427000  0007220002  	10708000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100199  KERTAJATI 20210106EPJ0365406  0201070303  	3127500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0803600  0049220002  	1299000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100196  KALIJATI 20210106EPJ0616309  0401070403  	533500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000803566  Cikampek Utama 2 20210106EPJ0257100  0700220002  	12060000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0364805  1001070303  	654500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210106EPJ0701004  2301070203  	7304000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100196  KALIJATI 20210106EPJ0699409  0201070403  	2914000
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100201  PALIMANAN 20210106EPJ0974204  2101070203  	17526500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885023100200  SUMBERJAYA 20210106EPJ0973405  0801070303  	1403500
2021-01-06	KR OTOMATIS 07/01/2021 15:07/3 FLAZZ 885000500134  Cikampek 20210106EPJ0428000  0719220002  	528000
